Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
APSRTC - 24861,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",19:00,22:45,03h 45m,INR 248,37 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 5785,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",19:00,23:30,04h 30m,INR 252,37 Seats available,"4.3
9",https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 9461,Super Luxury (Non AC Seater 2+2 Push Back),19:15,22:50,03h 35m,INR 261,34 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 2887,Super Luxury (Non AC Seater 2+2 Push Back),19:30,23:55,04h 25m,INR 260,33 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 6374,Super Luxury (Non AC Seater 2+2 Push Back),19:55,23:55,04h 00m,INR 263,33 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 3479,Super Luxury (Non AC Seater 2+2 Push Back),20:00,00:20,04h 20m,INR 263,33 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 23971,Super Luxury (Non AC Seater 2+2 Push Back),20:00,23:30,03h 30m,INR 260,30 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 2621,INDRA(A.C. Seater),20:15,00:30,04h 15m,INR 316,14 Seats available,"4.4
7",https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 3456,INDRA(A.C. Seater),20:30,00:30,04h 00m,INR 318,37 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 2809,Super Luxury (Non AC Seater 2+2 Push Back),20:30,00:20,03h 50m,INR 260,33 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 9478,Super Luxury (Non AC Seater 2+2 Push Back),20:45,00:04,03h 19m,INR 261,33 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),15:30,19:30,04h 00m,INR 599,9 Seats available,"4.7
19",https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
NueGo,Electric A/C Seater (2+2),18:15,21:50,03h 35m,237,12 Seats available,"3.6
16",https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
NueGo,Electric A/C Seater/Sleeper (2+1),19:45,23:20,03h 35m,237,10 Seats available,"3.7
18",https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
Go Tour Travels and Holidays,A/C Sleeper (2+1),20:30,00:25,03h 55m,INR 690,14 Seats available,4.3,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
Mahi Trans Solutions,Non A/C Seater / Sleeper (2+1),20:50,00:40,03h 50m,474,25 Seats available,3.9,https://www.redbus.in/bus-tickets/rajahmundry-to-vijayawada,Rajahmundry to Vijayawada
APSRTC - 51051,Super Luxury (Non AC Seater 2+2 Push Back),16:45,21:30,04h 45m,INR 344,32 Seats available,"2.8
12",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 9295,Super Luxury (Non AC Seater 2+2 Push Back),17:15,21:30,04h 15m,INR 344,33 Seats available,"2.9
9",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 5652,Super Luxury (Non AC Seater 2+2 Push Back),17:15,23:59,06h 44m,INR 376,27 Seats available,"3.5
10",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 5664,Super Luxury (Non AC Seater 2+2 Push Back),17:45,22:15,04h 30m,INR 344,33 Seats available,"4.0
7",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 6138,Super Luxury (Non AC Seater 2+2 Push Back),17:45,00:20,06h 35m,INR 396,33 Seats available,"3.8
8",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 5682,INDRA(A.C. Seater),18:45,23:00,04h 15m,INR 354,30 Seats available,"3.5
44",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 5443,VENNELA (A.C. SLEEPER),19:00,00:45,05h 45m,INR 676,12 Seats available,"3.8
9",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 5421,Super Luxury (Non AC Seater 2+2 Push Back),19:00,23:30,04h 30m,INR 344,34 Seats available,"4.7
5",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 5419,VENNELA (A.C. SLEEPER),19:30,01:15,05h 45m,INR 676,19 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 51027,Super Luxury (Non AC Seater 2+2 Push Back),19:30,02:00,06h 30m,INR 376,34 Seats available,"2.9
15",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 6471,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",20:00,02:00,06h 00m,INR 360,31 Seats available,"3.9
8",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 6485,STAR LINER(NON-AC SLEEPER 2+1),20:00,02:00,06h 00m,INR 488,25 Seats available,"2.3
14",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 6604,Super Luxury (Non AC Seater 2+2 Push Back),20:00,02:15,06h 15m,INR 376,33 Seats available,"4.1
12",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 6476,Super Luxury (Non AC Seater 2+2 Push Back),20:20,02:50,06h 30m,INR 377,32 Seats available,"2.8
4",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 6175,Super Luxury (Non AC Seater 2+2 Push Back),20:30,01:00,04h 30m,INR 344,33 Seats available,"4.3
5",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
YAS TOURS AND TRAVELS,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),15:25,17:55,02h 30m,INR 700,10 Seats available,"3.0
17",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Nanthi Travels,A/C Sleeper (2+1),16:00,21:50,05h 50m,1000,14 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
YAS TOURS AND TRAVELS,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),16:15,19:30,03h 15m,INR 700,19 Seats available,3.2,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
AdAl madeena Travels,A/C Sleeper (2+1),21:15,03:45,06h 30m,INR 900,23 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
YAS TOURS AND TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),16:30,19:45,03h 15m,INR 500,35 Seats available,"3.2
17",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 9020,Express(Non AC Seater),17:30,21:55,04h 25m,INR 186,36 Seats available,"3.4
66",https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
APSRTC - 47211,Express(Non AC Seater),18:30,22:55,04h 25m,INR 186,43 Seats available,"3.3
69",https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
APSRTC - 5449,Super Luxury (Non AC Seater 2+2 Push Back),21:30,03:15,05h 45m,INR 304,30 Seats available,"3.6
18",https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
APSRTC - 5672,Express(Non AC Seater),21:30,02:10,04h 40m,INR 186,43 Seats available,"3.8
37",https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
APSRTC - 5457,Super Luxury (Non AC Seater 2+2 Push Back),21:30,02:00,04h 30m,INR 277,31 Seats available,"4.1
17",https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
APSRTC - 47006,Express(Non AC Seater),21:30,02:30,05h 00m,INR 217,44 Seats available,"4.2
4",https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
APSRTC - 5515,Express(Non AC Seater),21:40,02:00,04h 20m,INR 186,45 Seats available,4.0,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
APSRTC - 47216,Express(Non AC Seater),21:45,02:25,04h 40m,INR 186,11 Seats available,"3.7
35",https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
APSRTC - 5394,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:00,02:30,04h 30m,INR 229,17 Seats available,"4.0
11",https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
APSRTC - 9887,Express(Non AC Seater),22:00,02:30,04h 30m,INR 186,41 Seats available,"4.7
15",https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
APSRTC - 5447,Super Luxury (Non AC Seater 2+2 Push Back),22:10,02:40,04h 30m,INR 277,30 Seats available,"3.9
12",https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
APSRTC - 9008,Express(Non AC Seater),22:10,03:00,04h 50m,INR 215,44 Seats available,"3.6
42",https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
APSRTC - 47007,Express(Non AC Seater),22:15,03:15,05h 00m,INR 220,17 Seats available,"4.6
22",https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
APSRTC - 47025,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",23:00,03:25,04h 25m,INR 229,16 Seats available,4.0,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
APSRTC - 5445,Super Luxury (Non AC Seater 2+2 Push Back),23:15,03:15,04h 00m,INR 277,31 Seats available,"4.8
7",https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),15:25,20:13,04h 48m,INR 400,5 Seats available,3.9,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),15:29,19:03,03h 34m,INR 400,10 Seats available,"4.3
14",https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
SVD Vedansh Travels,A/C Sleeper (2+1),15:30,19:30,04h 00m,INR 600,29 Seats available,3.7,https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
NueGo,Electric A/C Seater (2+2),15:35,18:30,02h 55m,314,14 Seats available,"4.3
71",https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
Venson Transports,Non AC Seater (2+3),16:20,22:00,05h 40m,INR 245,57 Seats available,"3.1
45",https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Bangalore to Chittoor (Andhra Pradesh)
APSRTC - 51129,INDRA(A.C. Seater),17:00,20:50,03h 50m,INR 416,34 Seats available,"3.6
92",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 6392,Super Luxury (Non AC Seater 2+2 Push Back),17:30,21:50,04h 20m,INR 345,33 Seats available,"3.8
12",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 6284,Super Luxury (Non AC Seater 2+2 Push Back),18:30,21:30,03h 00m,INR 345,34 Seats available,"3.8
19",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 51606,Super Luxury (Non AC Seater 2+2 Push Back),19:00,23:20,04h 20m,INR 345,34 Seats available,"4.8
8",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 51136,Super Luxury (Non AC Seater 2+2 Push Back),20:00,00:20,04h 20m,INR 345,34 Seats available,"4.0
6",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 6569,Super Luxury (Non AC Seater 2+2 Push Back),22:00,02:17,04h 17m,INR 377,34 Seats available,"3.9
21",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 6424,Super Luxury (Non AC Seater 2+2 Push Back),22:15,02:30,04h 15m,INR 345,30 Seats available,"3.7
9",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 51026,Super Luxury (Non AC Seater 2+2 Push Back),22:30,02:20,03h 50m,INR 377,34 Seats available,"2.7
32",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 51452,Super Luxury (Non AC Seater 2+2 Push Back),22:35,02:35,04h 00m,INR 345,29 Seats available,"2.9
17",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 51056,Super Luxury (Non AC Seater 2+2 Push Back),22:45,02:05,03h 20m,INR 345,34 Seats available,"3.9
21",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 6411,Super Luxury (Non AC Seater 2+2 Push Back),23:00,03:15,04h 15m,INR 345,32 Seats available,"4.5
11",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 6440,Super Luxury (Non AC Seater 2+2 Push Back),23:00,03:10,04h 10m,INR 345,34 Seats available,"2.1
9",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 51529,STAR LINER(NON-AC SLEEPER 2+1),23:06,03:15,04h 09m,INR 488,27 Seats available,"4.2
6",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 51545,Super Luxury (Non AC Seater 2+2 Push Back),23:06,03:15,04h 09m,INR 376,34 Seats available,3.4,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 6513,Super Luxury (Non AC Seater 2+2 Push Back),23:15,03:20,04h 05m,INR 377,30 Seats available,"3.0
21",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
SRS Travels,Scania Multi-Axle AC Semi Sleeper (2+2),19:15,22:35,03h 20m,INR 700,18 Seats available,"3.4
63",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
Dwaraka Travels,AC Sleeper (2+1),23:55,05:30,05h 35m,INR 800,9 Seats available,"3.9
30",https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
VEGA BUS,NON AC Seater / Sleeper 2+1,23:55,05:30,05h 35m,2375,2 Seats available,3.5,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
Srinivasa Travels,A/C Sleeper (2+1),23:59,05:00,05h 01m,INR 800,36 Seats available,3.8,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
PRL BUS,A/C Sleeper (2+1),23:59,05:30,05h 31m,INR 900,21 Seats available,4.0,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Kurnool to Hyderabad
APSRTC - 5205,Super Luxury (Non AC Seater 2+2 Push Back),16:30,23:15,06h 45m,INR 342,33 Seats available,"3.3
6",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
APSRTC - 9459,Super Luxury (Non AC Seater 2+2 Push Back),16:30,22:00,05h 30m,INR 342,34 Seats available,3.9,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
APSRTC - 4976,Super Luxury (Non AC Seater 2+2 Push Back),16:45,22:30,05h 45m,INR 342,34 Seats available,3.9,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
APSRTC - 47745,INDRA(A.C. Seater),17:00,21:00,04h 00m,INR 414,34 Seats available,"3.2
24",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
APSRTC - 4376,Super Luxury (Non AC Seater 2+2 Push Back),17:00,22:50,05h 50m,INR 344,33 Seats available,3.9,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
APSRTC - 3357,Super Luxury (Non AC Seater 2+2 Push Back),17:30,23:40,06h 10m,INR 342,33 Seats available,3.9,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
APSRTC - 4378,Super Luxury (Non AC Seater 2+2 Push Back),18:00,23:55,05h 55m,INR 344,33 Seats available,"2.6
5",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
APSRTC - 9367,Super Luxury (Non AC Seater 2+2 Push Back),18:15,23:00,04h 45m,INR 344,34 Seats available,"2.5
14",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
APSRTC - 4596,Super Luxury (Non AC Seater 2+2 Push Back),18:20,23:59,05h 39m,INR 342,33 Seats available, ,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
APSRTC - 3088,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:30,01:05,06h 35m,INR 342,35 Seats available,3.9,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
APSRTC - 3359,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),18:45,23:55,05h 10m,INR 526,48 Seats available,"3.8
16",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
APSRTC - 3435,Super Luxury (Non AC Seater 2+2 Push Back),18:45,00:40,05h 55m,INR 342,33 Seats available,"4.8
4",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
APSRTC - 9201,Super Luxury (Non AC Seater 2+2 Push Back),19:00,23:15,04h 15m,INR 342,33 Seats available,"3.3
6",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
APSRTC - 3066,Super Luxury (Non AC Seater 2+2 Push Back),19:03,00:45,05h 42m,INR 342,33 Seats available,3.9,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
APSRTC - 46391,Super Luxury (Non AC Seater 2+2 Push Back),19:15,23:50,04h 35m,INR 342,33 Seats available,3.9,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
NueGo,Electric A/C Seater/Sleeper (2+1),15:25,19:45,04h 20m,312,7 Seats available,"4.2
24",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
PRL BUS,A/C Seater / Sleeper (2+1),16:00,21:00,05h 00m,INR 800,21 Seats available,"3.3
6",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
Sri Keerthana Sai Travels,Non A/C Seater / Sleeper (2+1),17:30,22:29,04h 59m,570,8 Seats available,3.2,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
SVR Tours and Travels,A/C Seater / Sleeper (2+1),17:45,22:30,04h 45m,INR 360,5 Seats available,4.1,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
Zingbus Plus,A/C Sleeper (2+1),18:10,22:40,04h 30m,470,6 Seats available,"4.3
8",https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,Visakhapatnam to Rajahmundry
APSRTC - 50144,Super Luxury (Non AC Seater 2+2 Push Back),17:45,23:00,05h 15m,INR 353,34 Seats available,"3.5
56",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 6010,Super Luxury (Non AC Seater 2+2 Push Back),21:15,02:30,05h 15m,INR 353,34 Seats available,"4.1
61",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 6240,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",22:15,04:00,05h 45m,INR 330,35 Seats available,"3.6
45",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 6522,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",23:15,03:50,04h 35m,INR 330,37 Seats available,"3.9
12",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 6065,Super Luxury (Non AC Seater 2+2 Push Back),23:45,04:35,04h 50m,INR 353,25 Seats available,"3.8
83",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 9266,INDRA(A.C. Seater),23:55,04:40,04h 45m,INR 422,33 Seats available,"4.3
55",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
PRL BUS,Non A/C Seater / Sleeper (2+1),23:30,06:00,06h 30m,INR 400,22 Seats available,"3.8
17",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
PRL BUS,Non A/C Seater / Sleeper (2+1),23:35,05:00,05h 25m,INR 400,15 Seats available,"4.2
41",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
Maheswari Travels,Non A/C Seater / Sleeper (2+1),23:40,05:40,06h 00m,INR 399,18 Seats available,"3.3
17",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
Maheswari Travels,Non A/C Seater / Sleeper (2+1),23:45,05:50,06h 05m,INR 399,23 Seats available,"4.2
10",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
Sri Vinayaka Travels,NON A/C Seater/ Sleeper (2+1),23:45,05:00,05h 15m,INR 399,15 Seats available,"4.7
30",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
S R Travels,Non A/C Seater / Sleeper (2+1),23:50,05:15,05h 25m,INR 600,9 Seats available,"3.1
4",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:55,05:30,05h 35m,INR 400,23 Seats available,"3.8
12",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,INR 400,25 Seats available,"4.1
10",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
INDHU BUS,Non A/C Seater / Sleeper (2+1),23:59,05:40,05h 41m,INR 389,17 Seats available,"3.4
17",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
HARITHA TRAVELS,Non A/C Seater / Sleeper (2+1),23:59,05:25,05h 26m,INR 400,30 Seats available,"3.3
6",https://www.redbus.in/bus-tickets/rayachoti-to-bangalore,Rayachoti to Bangalore
APSRTC - 5984,Super Luxury (Non AC Seater 2+2 Push Back),21:15,02:45,05h 30m,INR 467,33 Seats available,"2.5
11",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 4590,Super Luxury (Non AC Seater 2+2 Push Back),21:30,02:45,05h 15m,INR 467,34 Seats available,3.8,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 48020,Super Luxury (Non AC Seater 2+2 Push Back),22:15,03:09,04h 54m,INR 467,23 Seats available,"3.8
61",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 5997,Super Luxury (Non AC Seater 2+2 Push Back),22:15,03:42,05h 27m,INR 435,19 Seats available,"4.2
101",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 4584,Super Luxury (Non AC Seater 2+2 Push Back),22:15,03:19,05h 04m,INR 467,16 Seats available,"3.9
76",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 5944,Super Luxury (Non AC Seater 2+2 Push Back),22:25,03:58,05h 33m,INR 435,29 Seats available,"4.1
88",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 4588,Super Luxury (Non AC Seater 2+2 Push Back),22:45,03:49,05h 04m,INR 467,10 Seats available,"4.1
101",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 5969,INDRA(A.C. Seater),22:50,02:44,03h 54m,INR 565,29 Seats available,"3.5
114",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 5938,Super Luxury (Non AC Seater 2+2 Push Back),23:05,04:42,05h 37m,INR 435,19 Seats available,"3.8
44",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
APSRTC - 5987,Super Luxury (Non AC Seater 2+2 Push Back),23:30,05:00,05h 30m,INR 435,33 Seats available,"3.7
55",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
JOSH BUS,Non A/C Seater / Sleeper (2+1),22:45,06:00,07h 15m,INR 500,21 Seats available,"4.6
82",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
Sri Krishna Travels,NON A/C Semi Sleeper / Sleeper (2+1),23:05,05:30,06h 25m,INR 500,19 Seats available,"4.1
106",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
JOSH BUS,Non A/C Seater / Sleeper (2+1),23:15,06:00,06h 45m,INR 560,14 Seats available,"4.5
41",https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad,Vinukonda to Hyderabad
